Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2018","2018","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","20678.77","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2019","2019","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","20672.97","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2020","2020","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","18833.44","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2021","2021","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","19438.23","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2022","2022","6228","Value","3047","ILO - Modelled Estimates;FAOSTAT - Value added (2015 US$)","USD","18350.01","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1980","1980","6199","Value","3023","Labour force survey","1000 No","4654","X","Figure from international organizations","Break in series: Other or unspecified type of break Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1981","1981","6199","Value","3023","Labour force survey","1000 No","4801","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1982","1982","6199","Value","3023","Labour force survey","1000 No","4612","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1983","1983","6199","Value","3023","Labour force survey","1000 No","4315","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1984","1984","6199","Value","3023","Labour force survey","1000 No","3914","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1985","1985","6199","Value","3023","Labour force survey","1000 No","3733","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1986","1986","6199","Value","3023","Labour force survey","1000 No","3662","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1987","1987","6199","Value","3023","Labour force survey","1000 No","3580","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1988","1988","6199","Value","3023","Labour force survey","1000 No","3484","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1989","1989","6199","Value","3023","Labour force survey","1000 No","3438","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1990","1990","6199","Value","3023","Labour force survey","1000 No","3237","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1991","1991","6199","Value","3023","Labour force survey","1000 No","3057","X","Figure from international organizations","Population coverage: Excluding armed forces and/or conscripts"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1992","1992","6199","Value","3023","Labour force survey","1000 No","2667","X","Figure from international organizations","Repository: OECD"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1993","1993","6199","Value","3023","Labour force survey","1000 No","2593","X","Figure from international organizations","Repository: OECD"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1994","1994","6199","Value","3023","Labour force survey","1000 No","2492","X","Figure from international organizations","Repository: OECD"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1995","1995","6199","Value","3023","Labour force survey","1000 No","2403","X","Figure from international organizations","Repository: OECD"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1996","1996","6199","Value","3023","Labour force survey","1000 No","2323","X","Figure from international organizations","Repository: OECD"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1997","1997","6199","Value","3023","Labour force survey","1000 No","2285","X","Figure from international organizations","Repository: OECD"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1998","1998","6199","Value","3023","Labour force survey","1000 No","2397","X","Figure from international organizations","Repository: OECD"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","1999","1999","6199","Value","3023","Labour force survey","1000 No","2302","X","Figure from international organizations","Repository: OECD"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","2000","2000","6199","Value","3023","Labour force survey","1000 No","2337.13","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","2001","2001","6199","Value","3023","Labour force survey","1000 No","2264.08","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","2002","2002","6199","Value","3023","Labour force survey","1000 No","2169.33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","2003","2003","6199","Value","3023","Labour force survey","1000 No","2026.04","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","410","Republic of Korea","21066","Employment in agriculture by age, total (15+)","1","Total","2004","2004","6199","Value","3023","Labour force survey","1000 No","1898.46","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
